seqname,tax_id,species_name
S000595386,309886,Deinococcus apachensis
S000595396,309887,Deinococcus maricopensis
S000595399,309888,Deinococcus pimensis
S000595401,309889,Deinococcus yavapaiensis
S000595405,309891,Deinococcus sonorensis
S000599130,333142,Geodermatophilus brasiliensis
S000599485,336203,Sphingobium fuliginis
S000599486,564835,Pedobacter koreensis
S000600394,342950,Shewanella spongiae
S000600398,342954,Lacinutrix algicola
S000600404,343403,Costertonia aggregata
S000600583,343512,Agrococcus casei
S000603877,344880,Sphingomonas dokdonensis
S000603878,344881,Flavobacterium soli
S000603879,344882,Pseudoxanthomonas dokdonensis
S000603880,344883,Variovorax dokdonensis
S000603881,344884,Algoriphagus terrigena
S000603982,345312,Shewanella irciniae
S000604000,345309,Luteibacter yeojuensis
S000604555,346179,Herbaspirillum rhizosphaerae
S000605345,346182,Lysobacter yangpyeongensis
S000605346,346185,Flagellimonas eckloniae
S000605348,346188,Croceitalea dokdonensis
S000605349,346189,Croceitalea eckloniae
S000606019,192904,Kriegella aquimaris
S000606680,304207,Lactobacillus harbinensis
S000606686,308113,Dokdonia genika
S000606688,308116,Dokdonia eikasta
S000606689,308117,Dokdonia diaphoros
S000607435,119863,Chromohalobacter nigrandesensis
S000607509,306546,Marinimicrobium agarilyticum
S000607724,328415,Tateyamaria pelophila
S000608085,33007,Actinomyces neuii
S000608871,181675,Lactobacillus coleohominis
S000608873,60519,Lactobacillus graminis
S000608874,1587,Lactobacillus helveticus
S000608876,267818,Lactobacillus kefiranofaciens
S000608878,176292,Lactobacillus malefermentans
S000608879,1599,Lactobacillus sakei
S000608884,351343,Pedobacter aquatilis
S000608915,29421,Nitrobacter vulgaris
S000608918,289003,Pseudomonas borbori
S000608925,592361,Pseudomonas peli
S000610465,561365,Maribacter arcticus
S000610618,314200,Giesbergeria voronezhensis
S000610620,314202,Giesbergeria kuznetsovii
S000610642,364410,Granulibacter bethesdensis
S000611534,337480,Microbacterium immunditiarum
S000612593,345631,Geobacter argillaceus
S000612594,345632,Geobacter pickeringii
S000612595,365349,Pelosinus fermentans
S000612699,342002,Mycobacterium arupense
S000612855,346377,Echinicola pacifica
S000613050,347534,Zobellella denitrificans
S000613051,347535,Zobellella taiwanensis
S000613911,348042,Gillisia myxillae
S000613927,348442,Georgenia ruanii
S000614201,348842,Desulfovirgula thermocuniculi
S000614397,349064,Thalassotalea agarivorans
S000614426,86959,Propionispira raffinosivorans
S000614517,349522,Nocardioides kongjuensis
S000614620,350893,Flavobacterium daejeonense
S000614621,350894,Flavobacterium suncheonense
S000614759,349095,Megasphaera paucivorans
S000614760,349096,Pectinatus haikarae
S000616213,319238,Sediminicola luteus
S000616302,354237,Mechercharimyces mesophilus
S000616305,354240,Mechercharimyces asporophorigenens
S000616640,356828,Alloscardovia criceti
S000616641,356829,Bifidobacterium tsurumiense
S000617216,216903,Chryseobacterium molle
S000617251,304901,Actinospica robiniae
S000618201,312026,Burkholderia mimosarum
S000618280,28101,Phyllobacterium myrsinacearum
S000618284,314235,Phyllobacterium brassicacearum
S000618285,314236,Phyllobacterium bourgognense
S000618290,314238,Phyllobacterium ifriqiyense
S000618457,336804,Thorsellia anophelis
S000618461,319054,Janibacter anophelis
S000618541,311333,Chryseobacterium soldanellicola
S000618542,311334,Chryseobacterium taeanense
S000618645,28110,Francisella philomiragia
S000619894,353156,Pedobacter sandarakinus
S000619973,354197,Arenimonas malthae
S000620618,356302,Chitinimonas koreensis
S000620619,356305,Chryseobacterium wanjuense
S000622205,435910,Franconibacter pulveris
S000622209,357240,Franconibacter helveticus
S000622316,356659,Halomonas kribbensis
S000622317,356662,Leeia oryzae
S000622318,356660,Albimonas donghaensis
S000622333,2738,Vagococcus fluvialis
S000622401,249058,Gordonia otitidis
S000622805,332095,Dethiosulfatibacter aminovorans
S000622829,338188,Bacteroides finegoldii
S000622938,344164,Microbacterium deminutum
S000622939,344165,Microbacterium pumilum
S000622940,344166,Microbacterium aoyamense
S000622964,359359,Smaragdicoccus niigatensis
S000623308,279832,Suttonella ornithocola
S000623727,332949,Enterococcus silesiacus
S000623729,332950,Enterococcus termitis
S000623894,361575,Arthrobacter phenanthrenivorans
S000623901,362413,Flavobacterium aquidurense
S000623902,247,Empedobacter brevis
S000623909,362418,Flavobacterium reichenbachii
S000623991,354352,Pseudochrobactrum saccharolyticum
S000623992,354351,Pseudochrobactrum asaccharolyticum
S000624651,158327,Hahella chejuensis
S000624778,330835,Tetrasphaera vanveenii
S000624863,336261,Thermovirga lienii
S000624895,341220,Lactonifactor longoviformis
S000625053,355591,Marinobacter vinifirmus
S000625483,359408,Methylotenera mobilis
S000625484,405,Methylobacillus flagellatus
S000625839,360086,Lentzea kentuckyensis
S000625869,360293,Leeuwenhoekiella blandensis
S000625976,360296,Desulfovibrio arcticus
S000626367,361041,Devosia soli
S000626776,392333,Geoalkalibacter ferrihydriticus
S000626832,362257,Streptomyces vietnamensis
S000626916,359209,Marinomonas ostreistagni
S000626936,46680,Pseudomonas nitroreducens
S000627026,170673,Vibrio kanaloae
S000627043,312277,Flavobacterium indicum
S000627044,312279,Emticicia oligotrophica
S000627155,2739,Vagococcus salmoninarum
S000627787,346911,Labrys okinawensis
S000627788,346912,Labrys miyagiensis
S000627790,298598,Labrys methylaminiphilus
S000627864,363259,Kaistia granuli
S000627866,363260,Sphingobacterium composti
S000627870,363832,Solirubrobacter soli
S000627879,363839,Sphingopyxis ginsengisoli
S000627883,363835,Sphingomonas ginsengisoli
S000627889,363841,Sphingopyxis panaciterrae
S000627892,363843,Rhizobacter fulvus
S000627894,363844,Variovorax ginsengisoli
S000627898,363846,Dokdonella ginsengisoli
S000627899,363847,Lysobacter ginsengisoli
S000627903,363848,Dyella ginsengisoli
S000627904,363849,Pedobacter panaciterrae
S000627905,363850,Dyadobacter ginsengisoli
S000627906,363851,Emticicia ginsengisoli
S000627907,363852,Pedobacter ginsengisoli
S000627911,363888,Tumebacillus ginsengisoli
S000627924,363862,Streptomyces panacagri
S000627927,363865,Kribbella ginsengisoli
S000627932,363868,Nocardioides ginsengisoli
S000627947,364032,Sulfurivirga caldicuralii
S000628388,154981,Aliiroseovarius crassostreae
S000628754,176291,Lactobacillus vaccinostercus
S000628776,288436,Hoeflea alexandrii
S000629071,332158,Larkinella insperata
S000629072,108,Spirosoma linguale
S000629150,338565,Erwinia tasmaniensis
S000629152,339268,Mycobacterium colombiense
S000629153,340320,Leucobacter luti
S000629296,343874,Empedobacter falsenii
S000629853,367456,Treponema isoptericolens
S000629906,529884,Rhodoluna lacicola
S000631792,319707,Mycobacterium aubagnense
S000631793,451644,Mycobacterium conceptionense
S000632612,328049,Nocardia jejuensis
S000634343,341694,Peptostreptococcus stomatis
S000635227,355930,Yonghaparkia alkaliphila
S000635286,358707,Nocardia harenae
S000635946,362523,Mariniflexile gromovii
S000636104,362520,Chitinilyticum aquatile
S000636106,362781,Tenacibaculum aestuarii
S000636350,364901,Streptomyces gulbargensis
S000636389,363331,Chryseobacterium taiwanense
S000636629,363630,Nakamurella flavida
S000636839,335974,Marinobacter koreensis
S000639238,588122,Streptomyces demainii
S000639239,114700,Streptomyces indonesiensis
S000639495,365489,Dyadobacter beijingensis
S000639496,363631,Brevundimonas terrae
S000639664,365343,Chryseobacterium caeni
S000639962,364197,Pseudomonas pohangensis
S000639965,366289,Pseudomonas delhiensis
S000640697,364198,Idiomarina homiensis
S000640698,364199,Paracoccus homiensis
S000640727,366586,Ruania albidiflava
S000640747,366582,Bowmanella denitrificans
S000640753,1364,Lactococcus piscium
S000640783,364200,Loktanella koreensis
S000640799,367282,Deinococcus yunweiensis
S000642025,269069,Methylobacterium aminovorans
S000642032,39956,Methylobacterium mesophilicum
S000642038,29427,Methylobacterium rhodesianum
S000642040,29428,Methylobacterium rhodinum
S000642041,144191,Methylobacterium suomiense
S000642043,29429,Methylobacterium zatmanii
S000642389,366522,Sulfurospirillum cavolei
S000642975,300419,Catellicoccus marimammalium
S000642986,331679,Pediococcus stilesii
S000643289,358687,Chryseobacterium hispanicum
S000643390,365340,Rhodovulum imhoffii
S000643391,368811,Rheinheimera perlucida
S000643510,369958,Desulfotomaculum defluvii
S000643543,370959,Sphingomonas mucosissima
S000643548,245,Flavobacterium aquatile
S000643549,983,Flavobacterium flevense
S000643552,986,Flavobacterium johnsoniae
S000643553,29533,Flavobacterium pectinovorum
S000643555,29536,Flavobacterium succinicans
S000643638,207954,Neptuniibacter caesariensis
S000643639,207949,Bermanella marisrubri
S000644949,364098,Sphingosinicella xenopeptidilytica
S000645697,204,Campylobacter showae
S000645699,28080,Campylobacter upsaliensis
S000645708,199,Campylobacter concisus
S000645710,824,Campylobacter gracilis
S000645711,203,Campylobacter rectus
S000645715,202,Campylobacter mucosalis
S000645725,260714,Campylobacter insulaenigrae
S000646143,359303,Shewanella loihica
S000646582,361183,Altererythrobacter epoxidivorans
S000647570,367474,Caenimonas koreensis
S000648544,369401,Flaviramulus basaltis
S000648831,369798,Methylocystis hirsuta
S000649528,369791,Mesonia mobilis
S000649640,370524,Mycobacterium pallens
S000649643,370526,Mycobacterium rutilum
S000649773,331526,Kribbia dieselivorans
S000649805,370622,Aureimonas altamirensis
S000649806,370736,Zhihengliuella halotolerans
S000649812,370973,Runella defluvii
S000649813,370974,Flavobacterium filum
S000649814,370975,Flavobacterium croceum
S000649815,370976,Hydrogenophaga caeni
S000649816,370977,Brevundimonas aveniformis
S000649817,370978,Runella limosa
S000649818,370979,Flavobacterium defluvii
S000649819,370980,Simplicispira limi
S000650083,371674,Moryella indoligenes
S000650265,372072,Cohaesibacter gelatinilyticus
S000650533,220990,Asaia krungthepensis
S000650535,305900,Endozoicomonas elysicola
S000650566,310767,Zoogloea oryzae
S000650586,823,Parabacteroides distasonis
S000650592,46503,Parabacteroides merdae
S000650604,357276,Bacteroides dorei
S000650606,364763,Ferrimonas kyonanensis
S000650607,364764,Ferrimonas futtsuensis
S000650608,368405,Paraglaciecola chathamensis
S000650634,373890,Hymenobacter soli
S000650635,317658,Sulfurimonas paralvinellae
S000650667,94625,Ochrobactrum intermedium
S000650669,357999,Sporomusa rhizae
S000650694,162426,Microbacterium hominis
S000650697,362649,Microbacterium thalassium
S000650710,370766,Halomonas gomseomensis
S000650711,370767,Halomonas janggokensis
S000650712,430457,Salinicola salarius
S000650713,370769,Halomonas denitrificans
S000650721,370777,Arenimonas daejeonensis
S000650722,373043,Roseomonas aquatica
S000650723,373040,Massilia aurea
S000650766,55601,Vibrio anguillarum
S000650844,282305,Dietzia papillomatosis
S000650984,361111,Desulfoglaeba alkanexedens
S000651000,317,Pseudomonas syringae
S000651067,862720,Acidovorax oryzae
S000651080,369822,Rickettsia raoultii
S000651084,370111,Ochrobactrum pseudintermedium
S000651100,373391,Thiomicrospira halophila
S000651144,373675,Thalassococcus halodurans
S000651215,374106,Campylobacter cuniculorum
S000651225,374515,Pelagibius litoralis
S000651226,374513,Nocardioides salarius
S000651227,374514,Nocardioides marinus
S000651447,375061,Arenimonas donghaensis
S000651461,160453,Enterococcus gilvus
S000651463,160454,Enterococcus pallens
S000651533,374858,Zoogloea caeni
S000651588,375760,Marinobacter gudaonensis
S000651589,375761,Oceanicola nanhaiensis
S000651603,375926,Helicobacter anseris
S000651604,375927,Helicobacter brantae
S000651637,376174,Labrys neptuniae
S000651638,376175,Schlegelella aquatica
S000651690,376351,Gordonia shandongensis
S000651702,376730,Zhouia amylolytica
S000651705,376733,Paracoccus halophilus
S000651727,376815,Variovorax soli
S000651736,373668,Chryseobacterium ureilyticum
S000651739,373672,Chryseobacterium gambrini
S000651741,327277,Bifidobacterium crudilactis
S000651744,361055,Rubritalea marina
S000651778,185294,Prevotella paludivivens
S000651796,1955,Streptomyces cinereus
S000651814,66882,Streptomyces cuspidosporus
S000651818,47761,Streptomyces ochraceiscleroticus
S000651844,1892,Streptomyces anulatus
S000651847,42684,Streptomyces collinus
S000651854,67294,Streptomyces filamentosus
S000651863,66897,Streptomyces griseorubens
S000651867,67305,Streptomyces hawaiiensis
S000651873,67318,Streptomyces litmocidini
S000651876,67324,Streptomyces massasporeus
S000651877,67328,Streptomyces michiganensis
S000651889,67355,Streptomyces recifensis
S000651891,66904,Streptomyces roseolilacinus
S000651892,67358,Streptomyces roseolus
S000651894,53451,Streptomyces rutgersensis
S000651899,1961,Streptomyces virginiae
S000651906,1889,Streptomyces ambofaciens
S000651909,68175,Streptomyces antimycoticus
S000651918,42881,Streptomyces chromofuscus
S000651922,66887,Streptomyces filipinensis
S000651933,1943,Streptomyces griseoruber
S000651945,67325,Streptomyces matensis
S000651946,67326,Streptomyces melanogenes
S000651957,67350,Streptomyces pseudovenezuelae
S000651961,1928,Streptomyces rochei
S000651963,67361,Streptomyces roseoviridis
S000651975,1972,Streptomyces roseiscleroticus
S000651979,1886,Streptomyces albidoflavus
S000651986,42235,Streptomyces bottropensis
S000651990,67287,Streptomyces cinnabarinus
S000651991,1903,Streptomyces corchorusii
S000651997,67302,Streptomyces fumanus
S000651999,67303,Streptomyces griseoloalbus
S000652001,53449,Streptomyces intermedius
S000652003,1915,Streptomyces lincolnensis
S000652006,67322,Streptomyces malachitofuscus
S000652010,67334,Streptomyces nashvillensis
S000652011,67337,Streptomyces noboritoensis
S000652012,1921,Streptomyces olivaceoviridis
S000652016,67342,Streptomyces polychromogenes
S000652025,67365,Streptomyces sparsogenes
S000652026,67368,Streptomyces termitum
S000652029,67370,Streptomyces umbrinus
S000652038,67379,Streptomyces violaceorectus
S000652039,1936,Streptomyces violaceus
S000652040,67380,Streptomyces violarus
S000652049,67312,Streptomyces kurssanovii
S000652050,146923,Streptomyces parvulus
S000652051,33902,Streptomyces roseofulvus
S000652052,67280,Streptomyces bobili
S000652053,67282,Streptomyces calvus
S000652073,68285,Streptomyces xantholiticus
S000652081,68244,Streptomyces novaecaesareae
S000652083,68200,Streptomyces flavofungini
S000652084,68254,Streptomyces phaeofaciens
S000652103,68233,Streptomyces luteogriseus
S000652113,68268,Streptomyces showdoensis
S000652114,68256,Streptomyces prasinosporus
S000652119,1895,Streptomyces avidinii
S000652120,285453,Streptomyces canarius
S000652126,285454,Streptomyces anandii
S000652133,68223,Streptomyces katrae
S000652136,68239,Streptomyces mirabilis
S000652143,1910,Streptomyces griseosporeus
S000652145,33897,Streptomyces bluensis
S000652148,68232,Streptomyces lusitanus
S000652149,68173,Streptomyces albolongus
S000652163,68179,Streptomyces bacillaris
S000652164,68230,Streptomyces longispororuber
S000652166,68171,Streptomyces alanosinicus
S000652169,68221,Streptomyces inusitatus
S000652203,1912,Streptomyces hygroscopicus
S000652231,66422,Streptomyces cinerochromogenes
S000652256,58345,Streptomyces mauvecolor
S000652277,284033,Streptomyces indiaensis
S000652298,66369,Streptomyces carpinensis
S000652301,68182,Streptomyces capillispiralis
S000652302,284043,Streptomyces spinoverrucosus
S000652303,285536,Streptomyces sannanensis
S000652304,68231,Streptomyces longwoodensis
S000652313,76728,Streptomyces vitaminophilus
S000652328,83378,Streptomyces ruber
S000652341,44060,Streptomyces megasporus
S000652348,270689,Streptomyces aculeolatus
S000652352,66375,Streptomyces paradoxus
S000652360,66427,Streptomyces olivoverticillatus
S000652362,58341,Streptomyces albosporeus
S000652372,285561,Streptomyces cinereospinus
S000652374,285562,Streptomyces coelicoflavus
S000652375,285563,Streptomyces coeruleoprunus
S000652376,68191,Streptomyces crystallinus
S000652384,68204,Streptomyces gancidicus
S000652388,284044,Streptomyces glaucosporus
S000652389,284029,Streptomyces glaucus
S000652390,68211,Streptomyces gobitricini
S000652394,285566,Streptomyces levis
S000652397,68229,Streptomyces lomondensis
S000652400,68213,Streptomyces griseoaurantiacus
S000652405,194673,Streptomyces rubrogriseus
S000652414,68278,Streptomyces tuirus
S000652420,285568,Streptomyces bungoensis
S000652430,285570,Streptomyces asterosporus
S000652431,1900,Streptomyces cinnamonensis
S000652434,285571,Streptomyces aureorectus
S000652435,284028,Streptomyces fulvorobeus
S000652436,284032,Streptomyces heliomycini
S000652444,173861,Streptomyces stramineus
S000652462,1923,Streptomyces phaeochromogenes
S000652467,47716,Streptomyces olivaceus
S000652477,66431,Streptomyces thioluteus
S000652483,67363,Streptomyces sindenensis
S000652488,67297,Streptomyces flaveolus
S000652492,1909,Streptomyces griseolus
S000652511,68202,Streptomyces fulvissimus
S000652513,66424,Streptomyces hiroshimensis
S000652516,55404,Streptomyces netropsis
S000652530,68258,Streptomyces pulveraceus
S000652538,67366,Streptomyces spiroverticillatus
S000652543,68228,Streptomyces lilacinus
S000652563,1969,Streptomyces chartreusis
S000652565,146536,Streptomyces curacoi
S000652566,66889,Streptomyces flavoviridis
S000652567,1907,Streptomyces glaucescens
S000652569,66900,Streptomyces lanatus
S000652571,66865,Streptomyces afghaniensis
S000652573,66873,Streptomyces bellus
S000652574,53446,Streptomyces cinnamoneus
S000652581,103232,Streptomyces ipomoeae
S000652584,66883,Streptomyces cyaneofuscatus
S000652588,67273,Streptomyces ardus
S000652590,67339,Streptomyces orinoci
S000652593,33009,Streptomyces bambergiensis
S000652601,68219,Streptomyces iakyrus
S000652606,66884,Streptomyces cyanoalbus
S000652696,352475,Shinella zoogloeoides
S000652799,380685,Thermosipho globiformans
S000652802,381431,Panacagrimonas perspica
S000652809,85693,Mycobacterium monacense
S000652838,357278,Lactobacillus parabrevis
S000652840,235,Brucella melitensis
S000652844,365341,Sphingobium aromaticiconvertens
S000652945,379597,Halomonas sinaiensis
S000652957,283718,Gordonia defluvii
S000652988,190148,Bradyrhizobium paxllaeri
S000653121,332411,Aquitalea magnusonii
S000653143,330734,Marinobacter psychrophilus
S000653177,353224,Caldalkalibacillus uzonensis
S000653513,376470,Olivibacter sitiensis
S000653514,376489,Halotalea alkalilenta
S000653577,377616,Pseudoxanthomonas yeongjuensis
S000653646,378211,Methyloversatilis universalis
S000653829,379895,Comamonas odontotermitis
S000653830,379893,Trabulsiella odontotermitis
S000653833,795812,Erythrobacter jejuensis
S000653982,380244,Glycomyces sambucus
S000653983,380248,Streptomyces alni
S000654033,380628,Lysobacter niabensis
S000654034,380629,Lysobacter niastensis
S000654042,230105,Methylophaga aminisulfidivorans
S000654117,380675,Burkholderia soli
S000654137,381300,Thiohalospira halophila
S000654145,381308,Thiohalophilus thiocyanatoxydans
S000654202,85698,Achromobacter xylosoxidans
S000690384,256466,Pseudomonas japonica
S000690385,319236,Nonlabens sediminis
S000690498,367190,Yersinia similis
S000690523,373671,Chryseobacterium pallidum
S000690524,250,Chryseobacterium gleum
S000690525,253,Chryseobacterium indologenes
S000690567,310769,Fervidobacterium changbaicum
S000690722,340996,Ponticoccus lacteus
S000690801,382503,Streptomyces emeiensis
S000690802,382504,Nocardia jinanensis
S000690817,380911,Parapusillimonas granuli
S000690892,381665,Herbiconiux ginsengi
S000691301,1260987,Noviherbaspirillum malthae
S000691318,384602,Micrococcus flavus
S000691364,383750,Marinomonas arctica
S000691510,59814,Pantoea dispersa
S000691516,440079,Aeromonas bivalvium
S000691601,384678,Paracoccus sulfuroxidans
S000691639,385492,Pseudophaeobacter arcticus
S000691651,386056,Burkholderia ferrariae
S000691671,386300,Flavobacterium glaciei
S000691672,386301,Cryobacterium psychrotolerans
S000691673,386302,Salinibacterium xinjiangense
S000691981,385682,Thermophagus xiamenensis
S000701121,200252,Deinococcus aetherius
S000701122,200253,Deinococcus aerius
S000701127,336988,Oenococcus kitaharae
S000701146,386874,Sphingomonas sediminicola
S000701176,180344,Vagococcus elongatus
S000701187,295419,Rubellimicrobium thermophilum
S000701194,363277,Ktedonobacter racemifer
S000701215,386305,Pseudochrobactrum kiredjianiae
S000701218,387094,Flavobacterium hercynium
S000701293,390241,Pedobacter rhizosphaerae
S000701294,390242,Pedobacter soli
S000701298,390883,Salinivibrio sharmensis
S000701425,349750,Sneathiella chinensis
S000701689,376490,Desulfovibrio bizertensis
S000701708,387096,Maribius pelagius
S000701761,570835,Edaphobacter aggregans
S000701938,388459,Mycobacterium crocinum
S000701941,388278,Photobacterium lutimaris
S000701943,388280,Cyclobacterium lianum
S000702025,388746,Puniceicoccus vermicola
S000702048,390640,Salinimicrobium catena
S000702049,390641,Wenxinia marina
S000702132,388950,Pontibacter akesuensis
S000711001,344163,Microbacterium terricola
S000711005,29528,Flammeovirga aprica
S000711006,367791,Flammeovirga yaeyamensis
S000711011,370764,Microbacterium pygmaeum
S000711017,65605,Streptomyces thermoalcalitolerans
S000711025,284452,Streptomyces glomeratus
S000711026,92644,Streptomyces malaysiensis
S000711038,332589,Streptomyces enissocaesilis
S000711042,284038,Streptomyces sporoclivatus
S000711047,329525,Streptomyces costaricanus
S000711049,114699,Streptomyces rhizosphaericus
S000711050,114692,Streptomyces yogyakartensis
S000711053,193460,Streptomyces sanglieri
S000711059,284036,Streptomyces mutomycini
S000711061,329524,Streptomyces albidochromogenes
S000711062,371722,Streptomyces malachitospinus
S000711065,202862,Streptomyces drozdowiczii
S000711066,66867,Streptomyces globisporus
S000711068,88075,Kitasatospora niigatensis
S000711072,235986,Streptomyces glauciniger
S000711074,178566,Streptomyces mexicanus
S000711076,67344,Streptomyces prasinopilosus
S000711077,173858,Streptomyces luteireticuli
S000711078,73044,Streptomyces seoulensis
S000711082,68272,Streptomyces sulfonofaciens
S000711089,1954,Streptomyces brasiliensis
S000711091,68210,Streptomyces glomeroaurantiacus
S000711095,387659,Marixanthomonas ophiurae
S000711099,389480,Marinitoga okinawensis
S000711113,392412,Nubsella zeaxanthinifaciens
S000711118,392409,Sphingomonas jaspsi
S000711121,392408,Deinococcus depolymerans
S000711122,392413,Deinococcus misasensis
S000711166,393907,Microbulbifer epialgicus
S000711219,350814,Aquimarina intermedia
S000711252,364296,Rhodobium gokarnense
S000711257,106592,Ensifer adhaerens
S000711269,43617,Mesorhizobium mediterraneum
S000711271,76747,Ensifer kostiensis
S000711434,391736,Williamsia serinedens
S000711441,391905,Methylocystis heyeri
S000711635,1956,Streptomyces diastaticus
S000711640,285446,Streptomyces gelaticus
S000711642,1893,Streptomyces atratus
S000711647,66370,Streptomyces flaveus
S000711648,1898,Streptomyces cacaoi
S000711649,285545,Kitasatospora atroaurantiaca
S000711650,68190,Streptomyces lavendulae
S000711653,68263,Streptomyces regensis
S000711657,67373,Streptomyces varsoviensis
S000711658,67364,Streptomyces sioyaensis
S000711662,67345,Streptomyces prasinus
S000711663,67348,Streptomyces prunicolor
S000711664,332591,Streptomyces rectiviolaceus
S000711666,47762,Streptomyces ramulosus
S000711667,67283,Streptomyces candidus
S000711670,67340,Streptomyces phaeopurpureus
S000711674,68188,Streptomyces clavifer
S000711676,285556,Streptomyces atrovirens
S000711714,340680,Amorphus coralli
S000711754,342113,Burkholderia oklahomensis
S000711758,28450,Burkholderia pseudomallei
S000711874,1336,Streptococcus equi
S000711897,361101,Streptococcus pseudoporcinus
S000711945,378548,Novosphingobium nitrogenifigens
S000712236,390807,Jannaschia pohangensis
S000712259,390884,Echinicola vietnamensis
S000712464,1231180,Nitratireductor pacificus
S000712476,392717,Brumimicrobium mesophilum
S000712482,392723,Marinoscillum pacificum
S000712490,392734,Terriglobus roseus
S000712648,392736,Uliginosibacterium gangwonense
S000712703,70611,Legionella taurinensis
S000712704,393278,Donghicola eburneus
S000712708,393310,Skermanella aerolata
S000712718,393607,Agromyces allii
S000712723,393663,Pseudoruegeria aquimaris
S000721007,1630,Kandleria vitulina
S000721008,354243,Mycobacterium kumamotonense
S000721046,358,Rhizobium radiobacter
S000721106,376804,Bacteroides barnesiae
S000721111,376805,Bacteroides salanitronis
S000721112,376806,Bacteroides gallinarum
S000721114,393657,Thalassospira tepidiphila
S000721195,398047,Olivibacter soli
S000721196,398048,Olivibacter ginsengisoli
S000721197,398049,Mucilaginibacter daejeonensis
S000721199,398051,Mucilaginibacter composti
S000721200,398052,Pedobacter composti
S000721202,398054,Pedobacter daechungensis
S000721216,398759,Cellulomonas chitinilytica
S000721390,2098,Mycoplasma hominis
S000721464,393006,Tamlana crocina
S000721483,397278,Marmoricola aequoreus
S000721484,397457,Gulbenkiania mobilis
S000721498,400061,Paludibacterium yongneupense
S000721550,339862,Desulfosporosinus youngiae
S000721592,366888,Brevibacterium samyangense
S000721631,368603,Morganella psychrotolerans
S000721644,375542,Nocardioides furvisabuli
S000721678,399370,Lactobacillus ghanensis
S000721679,390269,Labedella gwakjiensis
S000721683,390270,Loktanella tamlensis
S000721926,209249,Nocardia niigatensis
S000721937,395937,Chryseobacterium rhizosphaerae
S000721938,395936,Chryseobacterium elymi
S000721939,395935,Chryseobacterium hagamense
S000721941,395933,Chryseobacterium lathyri
S000721974,332977,Parapedobacter koreensis
S000721978,660513,Azospirillum zeae
S000721991,394264,Sulfitobacter marinus
S000721998,394284,Psychrosinus fermentans
S000722010,394090,Cystobacter armeniaca
S000722011,394091,Cystobacter badius
S000722012,43,Cystobacter fuscus
S000722013,394092,Cystobacter gracilis
S000722014,394093,Cystobacter miniatus
S000722015,83449,Cystobacter ferrugineus
S000722016,83450,Cystobacter minus
S000722017,83451,Cystobacter violaceus
S000722018,394094,Cystobacter velatus
S000722019,34,Myxococcus xanthus
S000722020,33,Myxococcus fulvus
S000722022,83456,Myxococcus virescens
S000722027,394096,Hyalangium minutum
S000722139,394935,Chromobacterium haemolyticum
S000722150,394734,Nocardioides insulae
S000722170,394751,Pseudoalteromonas arctica
S000722240,396014,Brachybacterium phenoliresistens
S000722241,396016,Tenacibaculum litopenaei
S000722242,396015,Rothia terrae
S000722243,396013,Oceanicola marinus
S000722347,396322,Desulfatiferula olefinivorans
S000722362,396323,Acinetobacter brisouii
S000722430,396808,Andreprevotia chitinilytica
S000722609,398736,Vibrio rhizosphaerae
S000722695,393664,Rhizobium cellulosilyticum
S000722710,398743,Zunongwangia profunda
S000722761,299214,Spiroplasma lineolae
S000727742,282078,Streptococcus orisuis
S000727759,387661,Parabacteroides johnsonii
S000727775,392842,Desulfothermus okinawensis
S000727776,395387,Curtobacterium ammoniigenes
S000727788,400772,Microbacterium ginsengisoli
S000727793,400774,Nocardioides panacihumi
S000727903,402877,Syntrophomonas palmitatica
S000728000,314237,Phyllobacterium leguminum
S000728044,380763,Sulfurihydrogenibium rodmanii
S000728058,400065,Streptococcus merionis
S000728100,401471,Undibacterium parvum
S000728101,401470,Undibacterium pigrum
S000728147,402297,Nocardioides daphniae
S000728149,402648,Streptomyces hainanensis
S000728348,375929,Natranaerobius thermophilus
S000728611,401558,Deinococcus cellulosilyticus
S000728612,401562,Aureimonas ureilytica
S000728627,584,Proteus mirabilis
S000728629,102862,Proteus penneri
S000728673,402385,Kushneria avicenniae
S000728843,403935,Streptomyces radiopugnans
S000728860,436,Komagataeibacter hansenii
S000730427,400055,Robiginitalea myxolifaciens
S000730508,420404,Chryseobacterium hominis
S000730526,576610,Polynucleobacter necessarius
S000730527,400948,Deefgea rivuli
S000730715,398257,Luteimonas composti
S000730754,362837,Spiroplasma cantharicola
S000730870,400153,Rheinheimera tangshanensis
S000731008,400091,Hymenobacter xinjiangensis
S000734890,71388,Vibrio halioticoli
S000734893,353,Azotobacter chroococcum
S000734894,69962,Azomonas macrocytogenes
S000734895,270345,Azotobacter armeniacus
S000734896,69964,Azotobacter salinestris
S000734897,354,Azotobacter vinelandii
S000734936,397865,Barnesiella viscericola
S000734941,404578,Nocardia amamiensis
S000735024,358099,Brevibacterium oceani
S000735039,380393,Lactobacillus namurensis
S000735041,396268,Lactobacillus secaliphilus
S000735042,390878,Thiorhodococcus bheemlicus
S000735043,390880,Roseospira visakhapatnamensis
S000735045,391922,Roseospira goensis
S000735191,404881,Defluviimonas denitrificans
S000735247,406100,Aquisalimonas asiatica
S000735275,278860,Vibrio neonatus
S000735521,351224,Blastococcus jejuensis
S000735525,351614,Xenorhabdus stockiae
